order_date,order_id,customer_id,category,price,quantity
2016/02/14,HTS-261034-0002,261034,Slacks,20.0,1
2014/08/13,HTS-843374-0003,843374,Polo Shirt,23.0,4
2016/04/01,HTS-341228-0002,341228,T-Shirt,17.5,22
2017/01/05,HTS-243162-0003,243162,Polo Shirt,23.0,14
2013/07/28,HTS-345413-0001,345413,Skirt,18.0,1
2016/06/13,HTS-z7d4vv-0002,z7d4vv,Shorts,19.0,2
2016/12/15,HTS-799294-0005,799294,Skirt,18.0,1
2014/11/09,HTS-847194-0001,847194,Slacks,20.0,1
2015/12/16,HTS-471997-0005,471997,Slacks,20.0,1
2016/11/30,HTS-463376-0003,463376,Pullover,24.0,1
2014/12/10,HTS-500834-0001,500834,Shorts,19.0,1
2016/05/26,HTS-330323-0005,330323,Polo Shirt,23.0,1
2017/02/19,HTS-200357-0004,200357,Shorts,19.0,1
2013/07/19,HTS-255213-0001,255213,Slacks,20.0,21
2015/12/08,HTS-kl8437-0001,kl8437,Slacks,20.0,3
2014/11/04,HTS-433765-0002,433765,Skirt,18.0,1
2015/01/13,HTS-446819-0001,446819,Slacks,20.0,2
2015/10/29,HTS-495272-0006,495272,Skirt,18.0,3
2016/09/05,HTS-2powyy-0003,2powyy,Polo Shirt,23.0,4
2015/08/28,HTS-787712-0002,787712,Polo Shirt,23.0,1
2016/05/21,HTS-416123-0002,416123,Shorts,19.0,1
2015/03/30,HTS-750843-0002,750843,Slacks,20.0,4
2016/12/26,HTS-5r8tqx-0003,5r8tqx,Skirt,18.0,4
2015/04/30,HTS-210377-0001,210377,Shorts,19.0,2
2013/11/30,HTS-193718-0001,193718,Shorts,19.0,3
2016/04/01,HTS-490211-0005,490211,Pullover,24.0,3
2016/04/10,HTS-390020-0004,390020,T-Shirt,17.5,2
2014/03/12,HTS-554888-0001,554888,Slacks,20.0,1
2014/09/11,HTS-098675-0001,098675,Slacks,20.0,21
2016/12/17,HTS-914302-0005,914302,T-Shirt,17.5,3
2016/12/09,HTS-377587-0005,377587,Slacks,20.0,2
2016/06/27,HTS-037187-0002,037187,Shorts,19.0,3
2015/10/09,HTS-018303-0004,018303,Slacks,20.0,2
2017/03/11,HTS-385966-0006,385966,Skirt,18.0,1
2016/11/10,HTS-628483-0004,628483,Slacks,20.0,2
2015/10/05,HTS-w8dah7-0001,w8dah7,Slacks,20.0,1
2013/10/15,HTS-039998-0001,039998,Skirt,18.0,5
2016/08/02,HTS-970013-0003,970013,T-Shirt,17.5,2
2015/03/26,HTS-030293-0002,030293,Slacks,20.0,3
2016/02/19,HTS-hviu9p-0002,hviu9p,Shorts,19.0,3
2016/06/25,HTS-700871-0003,700871,Shorts,19.0,1
2015/10/09,HTS-811251-0005,811251,Slacks,20.0,1
2014/09/14,HTS-269387-0001,269387,T-Shirt,17.5,1
2015/11/17,HTS-637875-0003,637875,Polo Shirt,23.0,3
2016/01/27,HTS-934795-0003,934795,Slacks,20.0,2
2017/01/15,HTS-265677-0006,265677,Slacks,20.0,1
2013/09/21,HTS-845349-0001,845349,Skirt,18.0,2
2016/11/01,HTS-936944-0005,936944,Slacks,20.0,2
2015/09/25,HTS-224618-0001,224618,Slacks,20.0,1
2014/08/14,HTS-068123-0001,068123,Slacks,20.0,4
2014/07/19,HTS-933714-0001,933714,Polo Shirt,23.0,2
2015/05/06,HTS-639199-0002,639199,Polo Shirt,23.0,1
2014/10/19,HTS-456376-0001,456376,Polo Shirt,23.0,2
2015/10/01,HTS-iov0ns-0001,iov0ns,Polo Shirt,23.0,3
2015/10/12,HTS-500524-0003,500524,Slacks,20.0,7
2014/02/10,HTS-618073-0001,618073,Slacks,20.0,1
2013/06/03,HTS-109814-0001,109814,Slacks,20.0,1
2016/03/08,HTS-5z34ph-0001,5z34ph,Polo Shirt,23.0,1
2014/04/26,HTS-844014-0002,844014,Skirt,18.0,2
2016/05/21,HTS-547546-0001,547546,Polo Shirt,23.0,1
2014/10/05,HTS-142106-0002,142106,Shorts,19.0,1
2015/10/24,HTS-s0al8g-0001,s0al8g,Slacks,20.0,2
2014/08/09,HTS-108028-0001,108028,Skirt,18.0,4
2014/01/03,HTS-661958-0001,661958,T-Shirt,17.5,13
2015/12/13,HTS-705642-0005,705642,Polo Shirt,23.0,5
2014/12/01,HTS-889709-0001,889709,Polo Shirt,23.0,1
2014/08/14,HTS-675460-0001,675460,Pullover,24.0,1
2016/08/09,HTS-719948-0005,719948,Skirt,18.0,2
2014/04/01,HTS-088189-0001,088189,Polo Shirt,23.0,1
2015/09/10,HTS-706216-0003,706216,Slacks,20.0,1
2014/08/31,HTS-647315-0001,647315,Polo Shirt,23.0,3
2014/07/05,HTS-118833-0001,118833,Pullover,24.0,1
2016/09/06,HTS-1z5i2v-0001,1z5i2v,Slacks,20.0,1
2015/10/11,HTS-582475-0002,582475,Slacks,20.0,3
2016/10/11,HTS-119036-0004,119036,Slacks,20.0,2
2016/03/17,HTS-vhk8m4-0002,vhk8m4,Polo Shirt,23.0,3
2017/01/31,HTS-463155-0004,463155,Shorts,19.0,2
2015/10/29,HTS-384034-0003,384034,Polo Shirt,23.0,25
2016/02/17,HTS-753939-0003,753939,Slacks,20.0,11
2016/12/28,HTS-115323-0001,115323,Polo Shirt,23.0,1
2013/12/09,HTS-855171-0001,855171,Polo Shirt,23.0,2
2016/10/22,HTS-107891-0003,107891,T-Shirt,17.5,1
2016/08/14,HTS-lexp7m-0001,lexp7m,Polo Shirt,23.0,2
2015/11/10,HTS-695830-0002,695830,Polo Shirt,23.0,29
2016/12/11,HTS-485089-0004,485089,Shorts,19.0,1
2013/08/30,HTS-055567-0001,055567,Shorts,19.0,3
2014/08/21,HTS-466267-0002,466267,Slacks,20.0,1
2016/01/12,HTS-838769-0004,838769,Shorts,19.0,2
2015/01/07,HTS-673559-0001,673559,Skirt,18.0,1
2016/08/04,HTS-330975-0001,330975,Polo Shirt,23.0,1
2014/12/16,HTS-278236-0001,278236,Skirt,18.0,1
2017/03/23,HTS-730057-0008,730057,T-Shirt,17.5,3
2015/08/31,HTS-490981-0002,490981,T-Shirt,17.5,1
2015/12/01,HTS-hxg34c-0001,hxg34c,Shorts,19.0,1
2016/10/17,HTS-406116-0006,406116,Pullover,24.0,2
2015/09/24,HTS-193583-0004,193583,Skirt,18.0,2
2016/08/04,HTS-603897-0006,603897,T-Shirt,17.5,2
2015/11/04,HTS-2rjt04-0001,2rjt04,Slacks,20.0,1
2016/01/21,HTS-utfty3-0001,utfty3,Polo Shirt,23.0,1
2016/05/27,HTS-qh6862-0003,qh6862,T-Shirt,17.5,1
2015/07/21,HTS-9u2xqm-0001,9u2xqm,Polo Shirt,23.0,3
2015/08/18,HTS-317743-0006,317743,Slacks,20.0,3
2016/10/20,HTS-781823-0001,781823,Shorts,19.0,1
2016/09/27,HTS-186409-0001,186409,Slacks,20.0,1
2014/09/04,HTS-860800-0001,860800,Slacks,20.0,1
2015/08/07,HTS-424426-0003,424426,T-Shirt,17.5,1
2015/09/28,HTS-745166-0006,745166,T-Shirt,17.5,6
2015/07/04,HTS-490966-0002,490966,T-Shirt,17.5,2
2015/04/27,HTS-047283-0003,047283,Polo Shirt,23.0,3
2015/02/02,HTS-797693-0003,797693,T-Shirt,17.5,2
2013/07/03,HTS-891256-0001,891256,T-Shirt,17.5,2
2013/10/25,HTS-964320-0001,964320,T-Shirt,17.5,2
2016/05/06,HTS-551290-0001,551290,Shorts,19.0,1
2016/01/02,HTS-288718-0005,288718,Skirt,18.0,4
2016/07/26,HTS-678171-0005,678171,Pullover,24.0,3
2013/12/14,HTS-871643-0001,871643,Shorts,19.0,1
2014/10/24,HTS-623765-0001,623765,T-Shirt,17.5,1
2016/08/16,HTS-jkzcf1-0002,jkzcf1,Slacks,20.0,2
2016/11/20,HTS-p7nl0e-0003,p7nl0e,Shorts,19.0,1
2016/04/19,HTS-747227-0004,747227,Shorts,19.0,2
2016/10/29,HTS-16e4st-0001,16e4st,Polo Shirt,23.0,4
2017/03/05,HTS-3s6iii-0001,3s6iii,Polo Shirt,20.0,5
2017/01/01,HTS-64opjm-0001,64opjm,Slacks,20.0,2
2017/03/30,HTS-8hxqe3-0001,8hxqe3,Shorts,19.0,9
2016/12/24,HTS-bgmbo7-0001,bgmbo7,Pullover,24.0,2
2016/09/10,HTS-dc8yzn-0001,dc8yzn,Skirt,18.0,2
2016/10/03,HTS-g0f39l-0001,g0f39l,Polo Shirt,23.0,1
2016/10/16,HTS-inn2ec-0001,inn2ec,Slacks,20.0,4
2017/02/22,HTS-kfcl8c-0001,kfcl8c,Pullover,20.0,2
2016/07/10,HTS-mvv2u0-0001,mvv2u0,Shorts,19.0,1
2016/09/16,HTS-psfxyj-0001,psfxyj,Slacks,20.0,1
2016/12/06,HTS-rz7at1-0001,rz7at1,Shorts,19.0,2
2017/03/29,HTS-up9kcx-0001,up9kcx,Shorts,19.0,1
2017/03/25,HTS-x9ka2f-0001,x9ka2f,T-Shirt,17.5,1
2016/11/17,HTS-zuyrbp-0001,zuyrbp,Slacks,20.0,1
2016/11/06,HTS-2fz3tn-0001,2fz3tn,Skirt,18.0,1
2016/08/25,HTS-4thdm8-0001,4thdm8,Pullover,24.0,1
2016/10/21,HTS-6zbh7y-0001,6zbh7y,Shorts,19.0,2
2016/08/28,HTS-9p38z3-0001,9p38z3,Slacks,20.0,3
2016/10/25,HTS-c9jgm7-0001,c9jgm7,Skirt,18.0,4
2017/03/09,HTS-esomm7-0001,esomm7,Polo Shirt,23.0,1
2016/09/03,HTS-hlq65o-0001,hlq65o,Skirt,18.0,4
2016/11/21,HTS-jn6pa0-0001,jn6pa0,Skirt,18.0,10
2017/01/01,HTS-lkz7ww-0001,lkz7ww,Slacks,20.0,2
2017/04/07,HTS-oblv42-0001,oblv42,Shorts,19.0,2
2016/10/25,HTS-quioys-0001,quioys,Skirt,18.0,3
2016/07/19,HTS-tfpz8k-0001,tfpz8k,Shorts,19.0,1
2016/11/04,HTS-w8wz5u-0001,w8wz5u,T-Shirt,17.5,1
2016/10/20,HTS-ym5nw0-0001,ym5nw0,Pullover,24.0,1
2016/09/27,HTS-17hmqu-0001,17hmqu,Polo Shirt,23.0,1
2016/09/26,HTS-3tea4s-0001,3tea4s,Skirt,18.0,1
2016/09/24,HTS-67kmd6-0001,67kmd6,Skirt,18.0,1
2016/10/18,HTS-8ij9lj-0001,8ij9lj,Polo Shirt,23.0,16
2016/12/25,HTS-bivak3-0001,bivak3,Skirt,18.0,3
2016/06/17,HTS-dj71pe-0001,dj71pe,Slacks,20.0,2
2016/10/26,HTS-g2ln23-0001,g2ln23,Skirt,18.0,1
2017/01/07,HTS-iom28c-0001,iom28c,Shorts,19.0,5
2017/02/09,HTS-kj7dix-0001,kj7dix,T-Shirt,17.5,1
2017/02/08,HTS-n0xyih-0001,n0xyih,Shorts,19.0,2
2016/09/20,HTS-pz7der-0001,pz7der,Slacks,20.0,4
2016/11/29,HTS-s6fkqk-0001,s6fkqk,Polo Shirt,23.0,11
2016/09/28,HTS-us9x9u-0001,us9x9u,Slacks,20.0,2
2016/09/27,HTS-xc9p68-0001,xc9p68,Skirt,18.0,1
2016/12/04,HTS-zx3sqv-0001,zx3sqv,Shorts,19.0,1
2016/10/13,HTS-2o75vv-0001,2o75vv,Pullover,24.0,6
2016/11/03,HTS-55sbkq-0001,55sbkq,T-Shirt,17.5,1
2016/12/14,HTS-76qw1b-0001,76qw1b,Polo Shirt,23.0,1
2017/01/08,HTS-9xqkk0-0001,9xqkk0,Polo Shirt,23.0,1
2016/11/02,HTS-ce2rom-0001,ce2rom,T-Shirt,17.5,5
2016/11/10,HTS-eyr9vh-0001,eyr9vh,Polo Shirt,23.0,1
2016/09/18,HTS-hyw8st-0001,hyw8st,Skirt,18.0,1
2016/10/14,HTS-jrmofc-0001,jrmofc,T-Shirt,17.5,2
2016/09/12,HTS-lxrlo0-0001,lxrlo0,Slacks,20.0,1
2016/08/28,HTS-onmki1-0001,onmki1,Polo Shirt,23.0,1
2016/12/24,HTS-qzqlmp-0001,qzqlmp,T-Shirt,17.5,12
2017/02/06,HTS-tnsirc-0001,tnsirc,T-Shirt,17.5,2
2016/08/10,HTS-wen0gw-0001,wen0gw,Pullover,24.0,1
2016/12/27,HTS-ypkhxe-0001,ypkhxe,Polo Shirt,23.0,2
2016/09/24,HTS-1evh55-0001,1evh55,Skirt,18.0,1
2016/10/30,HTS-43bxlc-0001,43bxlc,Pullover,24.0,2
2016/08/13,HTS-6e3sj2-0001,6e3sj2,Shorts,19.0,1
2017/03/11,HTS-8x6f3s-0001,8x6f3s,T-Shirt,17.5,5
2017/03/29,HTS-bq4kl8-0001,bq4kl8,Shorts,19.0,1
2016/10/28,HTS-e27wjq-0001,e27wjq,T-Shirt,17.5,4
2016/08/01,HTS-gjskms-0001,gjskms,Polo Shirt,23.0,1
2017/02/12,HTS-ivm30e-0001,ivm30e,Polo Shirt,23.0,1
2016/09/09,HTS-krea4e-0001,krea4e,Polo Shirt,23.0,1
2017/03/22,HTS-n9br5o-0001,n9br5o,Shorts,19.0,6
2016/08/12,HTS-q6x1w7-0001,q6x1w7,Skirt,18.0,1
2016/12/21,HTS-sh4jni-0001,sh4jni,Polo Shirt,23.0,1
2016/10/05,HTS-v37b5l-0001,v37b5l,Skirt,18.0,1
2016/12/31,HTS-xocmzl-0001,xocmzl,T-Shirt,17.5,2
2017/03/27,HTS-09u5qe-0001,09u5qe,Polo Shirt,23.0,1
2017/02/01,HTS-2tkzta-0001,2tkzta,Skirt,18.0,1
2016/10/11,HTS-5dulep-0001,5dulep,Shorts,19.0,1
2016/09/11,HTS-7fz6hp-0001,7fz6hp,Polo Shirt,23.0,6
2016/09/30,HTS-aayoah-0001,aayoah,Shorts,19.0,4
2016/11/17,HTS-cm8jqf-0001,cm8jqf,T-Shirt,17.5,3
2016/12/26,HTS-f5uvlj-0001,f5uvlj,T-Shirt,17.5,5
2016/11/01,HTS-i6hq1z-0001,i6hq1z,Shorts,19.0,14
2016/11/30,HTS-juh5i9-0001,juh5i9,Shorts,19.0,2
2016/09/10,HTS-m4udra-0001,m4udra,Skirt,18.0,15
2016/12/29,HTS-otb1in-0001,otb1in,Slacks,20.0,1
2016/09/14,HTS-r5olbt-0001,r5olbt,Polo Shirt,23.0,1
2017/04/11,HTS-tv3cgw-0001,tv3cgw,Polo Shirt,23.0,1
2016/09/21,HTS-wim2cd-0001,wim2cd,Shorts,19.0,1
2016/10/01,HTS-yvdgay-0001,yvdgay,Pullover,24.0,1
2017/02/15,HTS-1glaph-0001,1glaph,Shorts,19.0,4
2016/10/15,HTS-455d4h-0001,455d4h,T-Shirt,17.5,1
2017/02/09,HTS-6gonht-0001,6gonht,T-Shirt,17.5,15
2016/12/28,HTS-93wqa2-0001,93wqa2,Shorts,19.0,1
2016/12/09,HTS-bt32pe-0001,bt32pe,Polo Shirt,23.0,1
2017/04/05,HTS-e6jpjq-0001,e6jpjq,T-Shirt,17.5,3
2016/09/13,HTS-gux9aw-0001,gux9aw,Skirt,18.0,2
2016/10/21,HTS-izycoc-0001,izycoc,T-Shirt,17.5,1
2017/01/21,HTS-kwcwpf-0001,kwcwpf,Polo Shirt,23.0,1
2016/11/09,HTS-nevlks-0001,nevlks,Shorts,19.0,1
2016/09/25,HTS-q9ynau-0001,q9ynau,Skirt,18.0,1
2016/09/13,HTS-sknqm6-0001,sknqm6,Skirt,18.0,3
2016/09/20,HTS-v78l8b-0001,v78l8b,T-Shirt,17.5,2
2016/09/16,HTS-xt57ev-0001,xt57ev,T-Shirt,17.5,1
2016/09/27,HTS-00869t-0001,00869t,Skirt,18.0,5
2016/07/09,HTS-2okoot-0001,2okoot,Slacks,20.0,1
2016/10/13,HTS-56y6j7-0001,56y6j7,Polo Shirt,23.0,1
2016/08/30,HTS-76vat5-0001,76vat5,Pullover,24.0,1
2016/10/09,HTS-a19jyg-0001,a19jyg,Shorts,19.0,21
2016/10/14,HTS-chokd6-0001,chokd6,Shorts,19.0,1
2017/01/21,HTS-ezag6m-0001,ezag6m,T-Shirt,17.5,17
2016/07/02,HTS-i2nkf9-0001,i2nkf9,Shorts,19.0,1
2017/01/17,HTS-jrz06w-0001,jrz06w,Slacks,20.0,3
2016/11/25,HTS-lxs2jn-0001,lxs2jn,Polo Shirt,23.0,1
2017/01/06,HTS-onre3q-0001,onre3q,T-Shirt,17.5,1
2016/12/06,HTS-r0g0wa-0001,r0g0wa,Slacks,20.0,1
2016/11/06,HTS-tof2f9-0001,tof2f9,Skirt,18.0,1
2016/08/28,HTS-wg09jm-0001,wg09jm,Slacks,20.0,1
2016/09/29,HTS-yq8iki-0001,yq8iki,Polo Shirt,23.0,1
2015/03/30,HTS-496907-0002,496907,Slacks,20.0,1
2014/12/24,HTS-668263-0001,668263,Skirt,18.0,2
2014/05/29,HTS-800045-0001,800045,Polo Shirt,23.0,3
2014/08/20,HTS-167097-0001,167097,Polo Shirt,23.0,1
2017/01/03,HTS-155726-0004,155726,Polo Shirt,23.0,2
2016/04/07,HTS-955137-0003,955137,Shorts,19.0,2
2013/09/29,HTS-673574-0001,673574,Slacks,20.0,1
2014/12/06,HTS-033835-0001,033835,Skirt,18.0,1
2015/06/13,HTS-846789-0002,846789,Shorts,19.0,4
2017/04/07,HTS-490063-0005,490063,Pullover,24.0,1
2014/05/15,HTS-469928-0002,469928,Slacks,20.0,1
2016/01/09,HTS-674172-0001,674172,T-Shirt,17.5,1
2015/07/21,HTS-j3cew4-0001,j3cew4,T-Shirt,17.5,1
2013/08/05,HTS-049348-0001,049348,Polo Shirt,23.0,4
2015/09/22,HTS-mur4uz-0001,mur4uz,Slacks,20.0,1
2015/09/08,HTS-f2kbln-0001,f2kbln,Slacks,20.0,1
2016/09/01,HTS-132972-0003,132972,Polo Shirt,23.0,2
2016/09/19,HTS-macc7n-0002,macc7n,Slacks,20.0,2
2016/06/21,HTS-325956-0005,325956,Skirt,18.0,2
2015/09/02,HTS-896199-0003,896199,T-Shirt,17.5,1
2014/06/19,HTS-996602-0002,996602,Shorts,19.0,1
2017/03/29,HTS-595441-0005,595441,Polo Shirt,23.0,1
2015/10/18,HTS-np339e-0001,np339e,T-Shirt,17.5,3
2015/10/25,HTS-cqawa1-0001,cqawa1,Shorts,19.0,1
2016/01/20,HTS-572963-0003,572963,Skirt,18.0,1
2016/08/25,HTS-li1xp9-0001,li1xp9,Shorts,19.0,3
2013/08/27,HTS-610587-0001,610587,Shorts,19.0,2
2015/11/17,HTS-ymagqv-0001,ymagqv,Pullover,24.0,3
2016/12/17,HTS-519760-0002,519760,Skirt,18.0,1
2015/08/26,HTS-585797-0001,585797,Slacks,20.0,1
2016/09/23,HTS-7uuucr-0001,7uuucr,Slacks,20.0,1
2017/01/11,HTS-245238-0005,245238,Polo Shirt,23.0,1
2016/06/01,HTS-993950-0003,993950,Skirt,18.0,2
2016/12/07,HTS-ohee3z-0002,ohee3z,Shorts,19.0,16
2014/09/19,HTS-625467-0001,625467,Polo Shirt,23.0,2
2013/07/29,HTS-200214-0001,200214,Polo Shirt,23.0,1
2015/03/23,HTS-223695-0001,223695,Skirt,18.0,4
2015/07/23,HTS-a7h7hd-0001,a7h7hd,Slacks,20.0,1
2016/12/09,HTS-382958-0005,382958,Polo Shirt,23.0,2
2015/08/04,HTS-073789-0001,073789,Slacks,20.0,1
2016/08/03,HTS-n5pyxm-0002,n5pyxm,Polo Shirt,23.0,2
2015/08/16,HTS-583365-0002,583365,Shorts,19.0,2
2014/10/04,HTS-587207-0002,587207,Shorts,19.0,1
2015/11/05,HTS-699547-0002,699547,Shorts,19.0,1
2016/03/25,HTS-395885-0001,395885,Skirt,18.0,1
2015/01/20,HTS-240712-0003,240712,Slacks,20.0,2
2015/10/16,HTS-051993-0002,051993,Shorts,19.0,1
2016/01/09,HTS-665473-0003,665473,Shorts,19.0,3
2015/02/11,HTS-489189-0001,489189,Polo Shirt,23.0,1
2015/10/25,HTS-xylz5q-0001,xylz5q,Slacks,20.0,1
2016/10/18,HTS-637773-0006,637773,T-Shirt,17.5,3
2016/04/05,HTS-018800-0002,018800,Shorts,19.0,1
2014/10/14,HTS-659708-0001,659708,Slacks,20.0,3
2015/10/13,HTS-elq967-0001,elq967,Skirt,18.0,1
2015/03/20,HTS-363588-0003,363588,Shorts,19.0,10
2017/03/02,HTS-823002-0006,823002,Shorts,19.0,2
2015/11/27,HTS-quwydr-0001,quwydr,Slacks,20.0,1
2014/05/11,HTS-147675-0001,147675,Slacks,20.0,1
2015/08/27,HTS-gdxzb5-0001,gdxzb5,Polo Shirt,23.0,1
2015/05/18,HTS-606352-0001,606352,Skirt,18.0,1
2014/09/14,HTS-689192-0001,689192,Polo Shirt,23.0,1
2015/10/05,HTS-dz0gk8-0001,dz0gk8,Slacks,20.0,6
2014/12/04,HTS-915976-0001,915976,Polo Shirt,23.0,1
2016/08/05,HTS-b3du35-0002,b3du35,Slacks,20.0,5
2015/07/09,HTS-629852-0002,629852,Polo Shirt,23.0,1
2014/11/15,HTS-146510-0001,146510,Skirt,18.0,1
2015/03/23,HTS-134562-0002,134562,Slacks,20.0,1
2017/02/11,HTS-rhpavp-0002,rhpavp,Polo Shirt,23.0,6
2015/06/23,HTS-704564-0004,704564,T-Shirt,17.5,3
2016/05/14,HTS-593329-0003,593329,Polo Shirt,23.0,1
2015/12/08,HTS-717934-0002,717934,T-Shirt,17.5,3
2013/11/20,HTS-601868-0002,601868,Pullover,24.0,4
2017/02/08,HTS-248761-0003,248761,Skirt,18.0,1
2016/12/13,HTS-246041-0002,246041,Shorts,19.0,2
2017/01/24,HTS-636457-0005,636457,Slacks,20.0,1
2015/03/09,HTS-514376-0001,514376,Slacks,20.0,1
2014/10/06,HTS-797630-0001,797630,Polo Shirt,23.0,4
2016/08/01,HTS-871664-0001,871664,T-Shirt,17.5,1
2017/01/27,HTS-13j4d2-0003,13j4d2,Skirt,18.0,20
2016/09/19,HTS-062872-0003,062872,Skirt,18.0,3
2016/06/25,HTS-540080-0003,540080,Polo Shirt,23.0,1
2015/11/05,HTS-378453-0001,378453,Pullover,24.0,1
2015/07/24,HTS-031173-0002,031173,Shorts,19.0,2
2013/10/27,HTS-723582-0001,723582,Skirt,18.0,1
2016/11/06,HTS-r7himg-0003,r7himg,Shorts,19.0,1
2014/11/22,HTS-087066-0002,087066,Pullover,24.0,1
2016/01/03,HTS-i3dvfm-0002,i3dvfm,Shorts,19.0,4
2015/09/03,HTS-166150-0005,166150,Shorts,19.0,2
2016/04/07,HTS-194947-0001,194947,Slacks,20.0,1
2015/10/09,HTS-860323-0002,860323,Polo Shirt,23.0,1
2016/07/11,HTS-057djl-0002,057djl,Polo Shirt,23.0,2
2015/08/20,HTS-mzfgyu-0001,mzfgyu,Polo Shirt,23.0,6
2015/07/29,HTS-40jp1z-0001,40jp1z,T-Shirt,17.5,1
2017/03/22,HTS-040906-0005,040906,Shorts,19.0,1
2016/01/04,HTS-lgi1ac-0001,lgi1ac,Pullover,24.0,12
2016/07/10,HTS-920143-0005,920143,Pullover,24.0,2
2017/02/25,HTS-882894-0002,882894,Shorts,19.0,1
2015/12/07,HTS-228998-0002,228998,Slacks,20.0,1
2017/02/03,HTS-lgrq37-0004,lgrq37,Shorts,19.0,2
2016/03/15,HTS-881330-0001,881330,Polo Shirt,23.0,1
2013/08/08,HTS-919747-0001,919747,Skirt,18.0,1
2016/10/07,HTS-337208-0003,337208,Slacks,20.0,7
2016/06/11,HTS-400753-0002,400753,Slacks,20.0,1
2014/07/14,HTS-568539-0001,568539,Polo Shirt,23.0,1
2015/09/01,HTS-288491-0003,288491,Skirt,18.0,4
2015/09/02,HTS-1lfn2h-0001,1lfn2h,Slacks,20.0,8
2016/07/10,HTS-h64wqm-0002,h64wqm,Skirt,18.0,2
2016/08/31,HTS-713184-0003,713184,Pullover,24.0,3
2017/01/22,HTS-444403-0003,444403,Polo Shirt,23.0,1
2014/10/09,HTS-888196-0001,888196,T-Shirt,17.5,3
2015/09/03,HTS-qoeb7m-0001,qoeb7m,Slacks,20.0,3
2014/08/14,HTS-738171-0002,738171,Shorts,19.0,2
2014/07/30,HTS-412242-0001,412242,Slacks,20.0,1
2015/10/28,HTS-883912-0001,883912,T-Shirt,17.5,1
2013/10/17,HTS-822587-0001,822587,Pullover,24.0,2
2016/04/30,HTS-470578-0004,470578,Shorts,19.0,2
2017/02/04,HTS-if1igc-0004,if1igc,Skirt,18.0,3
2016/04/24,HTS-353964-0003,353964,Slacks,20.0,1
2015/12/30,HTS-397849-0003,397849,Polo Shirt,23.0,1
2015/09/05,HTS-118950-0001,118950,T-Shirt,17.5,1
2015/11/24,HTS-82hlkb-0001,82hlkb,Shorts,19.0,12
2015/11/04,HTS-gmklip-0001,gmklip,Skirt,18.0,2
2015/10/02,HTS-z8xxgb-0001,z8xxgb,Shorts,19.0,1
2015/03/28,HTS-655963-0001,655963,Pullover,24.0,13
2016/09/13,HTS-112154-0003,112154,Polo Shirt,23.0,1
2017/03/01,HTS-171931-0005,171931,T-Shirt,17.5,2
2014/11/21,HTS-029025-0001,029025,T-Shirt,17.5,14
2016/12/02,HTS-sf9wju-0002,sf9wju,Slacks,20.0,4
2016/08/02,HTS-790023-0004,790023,Polo Shirt,23.0,4
2015/12/20,HTS-988470-0001,988470,Skirt,18.0,2
2016/06/10,HTS-eebvqj-0002,eebvqj,Skirt,18.0,2
2013/12/28,HTS-766952-0002,766952,Shorts,19.0,3
2013/11/19,HTS-182272-0001,182272,T-Shirt,17.5,2
2015/09/22,HTS-832937-0004,832937,Skirt,18.0,2
2016/12/16,HTS-838334-0004,838334,Slacks,20.0,1
2015/09/19,HTS-cojnpn-0001,cojnpn,Shorts,19.0,1
2013/08/19,HTS-465652-0001,465652,Skirt,18.0,9
2016/04/10,HTS-038453-0003,038453,Skirt,18.0,19
2015/08/25,HTS-214258-0004,214258,T-Shirt,17.5,1
2016/01/31,HTS-533397-0005,533397,Skirt,18.0,3
2016/04/03,HTS-148331-0006,148331,T-Shirt,17.5,2
2015/03/24,HTS-000879-0002,000879,Shorts,19.0,3
2016/08/02,HTS-733932-0005,733932,T-Shirt,17.5,2
2015/05/04,HTS-371776-0002,371776,Pullover,24.0,2
2015/10/20,HTS-rx53h1-0001,rx53h1,Shorts,19.0,1
2016/12/18,HTS-xppxkm-0001,xppxkm,Pullover,24.0,1
2017/02/08,HTS-dhtssh-0003,dhtssh,Shorts,19.0,4
2016/09/01,HTS-008605-0004,008605,Skirt,18.0,2
2015/08/29,HTS-020902-0004,020902,Pullover,24.0,17
2015/03/19,HTS-576214-0001,576214,Polo Shirt,23.0,26
2015/11/26,HTS-011804-0004,011804,Slacks,20.0,2
2016/12/27,HTS-0j6rae-0003,0j6rae,Shorts,19.0,1
2015/09/24,HTS-930250-0001,930250,Slacks,20.0,1
2016/10/28,HTS-2basz7-0001,2basz7,Skirt,18.0,1
2015/07/18,HTS-131918-0003,131918,Shorts,19.0,1
2016/01/18,HTS-131486-0003,131486,T-Shirt,17.5,4
2014/06/23,HTS-875203-0002,875203,Slacks,20.0,1
2016/08/13,HTS-mluvfm-0001,mluvfm,Polo Shirt,23.0,1
2014/03/09,HTS-414126-0002,414126,Shorts,19.0,2
2014/11/28,HTS-915912-0002,915912,Slacks,20.0,2
2015/11/05,HTS-ggjdqz-0001,ggjdqz,Shorts,19.0,2
2014/07/30,HTS-548687-0001,548687,Polo Shirt,23.0,1
2015/08/04,HTS-861259-0001,861259,Pullover,24.0,1
2014/12/28,HTS-206134-0002,206134,Skirt,18.0,2
2017/03/12,HTS-319455-0006,319455,Skirt,18.0,1
2013/06/18,HTS-158219-0001,158219,Shorts,19.0,4
2014/12/16,HTS-691944-0001,691944,Polo Shirt,23.0,1
